381,506,67,688,392,633,1000
381,506,67,688,482,543,1000
381,506,22,688,482,543,1000
611,506,22,688,482,543,1000
611,601,412,258,482,543,1000
611,601,352,398,482,543,1000
611,601,352,398,377,648,1000
611,601,112,778,447,568,1000
512,512,362,973,512,513,1000
