512,367,927,243,507,518,1000
512,367,927,243,437,448,500
512,367,852,313,437,448,500
512,367,852,313,437,578,500
512,367,852,313,437,578,500
512,367,852,512,512,513,1000
512,512,362,973,512,513,1000
