512,512,362,973,512,513,100
512,512,27,973,512,513,800
512,512,47,953,442,583,500
517,407,37,673,442,583,1000
507,407,42,673,502,523,1000
517,407,42,673,502,532,1000
517,462,147,528,502,523,1000
517,462,67,648,502,523,1000
517,462,147,528,502,523,1000
517,462,147,528,467,558,1000
517,462,147,528,482,543,1000
382,507,237,383,482,543,1000
382,482,307,358,482,543,1000
382,482,327,358,392,633,1000
